id;name;short
UET1098_TP;UET1098(TP) - Saneamento Básico;(TP)
UET1098_T;UET1098(T) - Saneamento Básico;(T)
UET1099_OT;UET1099(OT) - Direção Técnica de Obras;(OT)
UET1099_TP;UET1099(TP) - Direção Técnica de Obras;(TP)
UET1100_OT;UET1100(OT) - Betão Armado I;(OT)
UET1100_L;UET1100(L) - Betão Armado I;(L)
UET1100_TP;UET1100(TP) - Betão Armado I;(TP)
UET1100_T;UET1100(T) - Betão Armado I;(T)
UET1101_OT;UET1101(OT) - Estruturas;(OT)
UET1101_TP;UET1101(TP) - Estruturas;(TP)
UET1101_T;UET1101(T) - Estruturas;(T)
UET1102_OT;UET1102(OT) - Tecnologia das Construções;(OT)
UET1102_T;UET1102(T) - Tecnologia das Construções;(T)
UET1103_TC;UET1103(TC) - Topografia Geral;(TC)
UET1103_TP;UET1103(TP) - Topografia Geral;(TP)
UET1103_T;UET1103(T) - Topografia Geral;(T)
UET1104_OT;UET1104(OT) - Resistência de Materiais I;(OT)
UET1104_TP;UET1104(TP) - Resistência de Materiais I;(TP)
UET1104_T;UET1104(T) - Resistência de Materiais I;(T)
UET1105_OT;UET1105(OT) - Mecânica;(OT)
UET1105_TP;UET1105(TP) - Mecânica;(TP)
UET1105_T;UET1105(T) - Mecânica;(T)
UET1106_TC;UET1106(TC) - Gestão de Riscos;(TC)
UET1106_S;UET1106(S) - Gestão de Riscos;(S)
UET1106_OT;UET1106(OT) - Gestão de Riscos;(OT)
UET1106_TP;UET1106(TP) - Gestão de Riscos;(TP)
UET1107_TC;UET1107(TC) - Ergonomia;(TC)
UET1107_S;UET1107(S) - Ergonomia;(S)
UET1107_OT;UET1107(OT) - Ergonomia;(OT)
UET1107_L;UET1107(L) - Ergonomia;(L)
UET1107_P;UET1107(P) - Ergonomia;(P)
UET1107_TP;UET1107(TP) - Ergonomia;(TP)
UET1108_TC;UET1108(TC) - Gestão Ambiental;(TC)
UET1108_S;UET1108(S) - Gestão Ambiental;(S)
UET1108_OT;UET1108(OT) - Gestão Ambiental;(OT)
UET1108_TP;UET1108(TP) - Gestão Ambiental;(TP)
*1552;UET1109(P) - Projeto;(P)
ENF1139_TP;ENF1139(TP) - Biodireito;(TP)
UET1110_TP;UET1110(TP) - Gestão de Energia;(TP)
UET1110_T;UET1110(T) - Gestão de Energia;(T)
UET1111_OT;UET1111(OT) - Drenagem e Tratamento de Águas Residuais;(OT)
UET1111_TP;UET1111(TP) - Drenagem e Tratamento de Águas Residuais;(TP)
UET1111_T;UET1111(T) - Drenagem e Tratamento de Águas Residuais;(T)
UET1112_TC;UET1112(TC) - Auditoria e Certificação Ambiental;(TC)
UET1112_TP;UET1112(TP) - Auditoria e Certificação Ambiental;(TP)
UET1112_T;UET1112(T) - Auditoria e Certificação Ambiental;(T)
UET1113_P;UET1113(P) - Avaliação de Impacte Ambiental;(P)
UET1113_T;UET1113(T) - Avaliação de Impacte Ambiental;(T)
UET1114_OT;UET1114(OT) - Cartografia e Sistemas de Informação Geográfica;(OT)
UET1114_P;UET1114(P) - Cartografia e Sistemas de Informação Geográfica;(P)
UET1114_TP;UET1114(TP) - Cartografia e Sistemas de Informação Geográfica;(TP)
UET1114_T;UET1114(T) - Cartografia e Sistemas de Informação Geográfica;(T)
UET1115_OT;UET1115(OT) - Poluição Atmosférica e Tratamento de Efluentes Gasosos;(OT)
UET1115_TP;UET1115(TP) - Poluição Atmosférica e Tratamento de Efluentes Gasosos;(TP)
UET1115_T;UET1115(T) - Poluição Atmosférica e Tratamento de Efluentes Gasosos;(T)
UET1116_P;UET1116(P) - Qualidade do Ambiente de Interiores;(P)
UET1116_TP;UET1116(TP) - Qualidade do Ambiente de Interiores;(TP)
UET1116_T;UET1116(T) - Qualidade do Ambiente de Interiores;(T)
UET1117_TP;UET1117(TP) - Higiene e Segurança no Trabalho;(TP)
UET1117_T;UET1117(T) - Higiene e Segurança no Trabalho;(T)
UET1118_TP;UET1118(TP) - Hidráulica e Recursos Hídricos;(TP)
UET1118_T;UET1118(T) - Hidráulica e Recursos Hídricos;(T)
UET1119_L;UET1119(L) - Automatismos e Controlo Industrial;(L)
UET1119_TP;UET1119(TP) - Automatismos e Controlo Industrial;(TP)
UET1119_T;UET1119(T) - Automatismos e Controlo Industrial;(T)
UET1120_L;UET1120(L) - Técnicas Laboratoriais em Ambiente;(L)
UET1120_TP;UET1120(TP) - Técnicas Laboratoriais em Ambiente;(TP)
UET1120_T;UET1120(T) - Técnicas Laboratoriais em Ambiente;(T)
UET1121_P;UET1121(P) - Energias Renováveis;(P)
UET1121_TP;UET1121(TP) - Energias Renováveis;(TP)
UET1121_T;UET1121(T) - Energias Renováveis;(T)
UET1122_P;UET1122(P) - Fenómenos de Transferência;(P)
UET1122_TP;UET1122(TP) - Fenómenos de Transferência;(TP)
UET1122_T;UET1122(T) - Fenómenos de Transferência;(T)
UET1123_L;UET1123(L) - Fundamentos de Electricidade e Electrónica;(L)
UET1123_TP;UET1123(TP) - Fundamentos de Electricidade e Electrónica;(TP)
UET1123_T;UET1123(T) - Fundamentos de Electricidade e Electrónica;(T)
UET1124_L;UET1124(L) - Fluídos e Calor;(L)
UET1124_TP;UET1124(TP) - Fluídos e Calor;(TP)
UET1124_T;UET1124(T) - Fluídos e Calor;(T)
UET1125_OT;UET1125(OT) - Gestão e Tratamento de Resíduos;(OT)
UET1125_TP;UET1125(TP) - Gestão e Tratamento de Resíduos;(TP)
UET1125_T;UET1125(T) - Gestão e Tratamento de Resíduos;(T)
UET1126_OT;UET1126(OT) - Desenho Técnico;(OT)
UET1126_TP;UET1126(TP) - Desenho Técnico;(TP)
UET1127_OT;UET1127(OT) - Introdução aos Problemas Ambientais;(OT)
UET1127_T;UET1127(T) - Introdução aos Problemas Ambientais;(T)
UET1128_L;UET1128(L) - Bioquímica Ambiental;(L)
UET1128_TP;UET1128(TP) - Bioquímica Ambiental;(TP)
UET1128_T;UET1128(T) - Bioquímica Ambiental;(T)
UET1129_OT;UET1129(OT) - Química e Materiais II;(OT)
UET1129_L;UET1129(L) - Química e Materiais II;(L)
UET1129_TP;UET1129(TP) - Química e Materiais II;(TP)
UET1129_T;UET1129(T) - Química e Materiais II;(T)
UET1130_OT;UET1130(OT) - Química e Materiais I;(OT)
UET1130_L;UET1130(L) - Química e Materiais I;(L)
UET1130_TP;UET1130(TP) - Química e Materiais I;(TP)
UET1130_T;UET1130(T) - Química e Materiais I;(T)
UET1131_P;UET1131(P) - Projeto;(P)
UET1131_TP;UET1131(TP) - Projeto;(TP)
UET1132_S;UET1132(S) - Sistemas de Informação Geográfica;(S)
UET1132_P;UET1132(P) - Sistemas de Informação Geográfica;(P)
UET1132_TP;UET1132(TP) - Sistemas de Informação Geográfica;(TP)
UET1132_T;UET1132(T) - Sistemas de Informação Geográfica;(T)
UET1133_TC;UET1133(TC) - Sistemas de Posicionamento e Navegação por Satélite;(TC)
UET1133_P;UET1133(P) - Sistemas de Posicionamento e Navegação por Satélite;(P)
UET1133_TP;UET1133(TP) - Sistemas de Posicionamento e Navegação por Satélite;(TP)
UET1133_T;UET1133(T) - Sistemas de Posicionamento e Navegação por Satélite;(T)
UET1134_TC;UET1134(TC) - Compensação de Observações;(TC)
UET1134_TP;UET1134(TP) - Compensação de Observações;(TP)
UET1134_T;UET1134(T) - Compensação de Observações;(T)
UET1135_P;UET1135(P) - Estruturação de Dados Georreferenciados;(P)
UET1135_TP;UET1135(TP) - Estruturação de Dados Georreferenciados;(TP)
UET1136_TC;UET1136(TC) - Geodesia Geral;(TC)
UET1136_P;UET1136(P) - Geodesia Geral;(P)
UET1136_TP;UET1136(TP) - Geodesia Geral;(TP)
UET1136_T;UET1136(T) - Geodesia Geral;(T)
UET1137_P;UET1137(P) - Implantação de Obras de Engenharia Civil;(P)
UET1137_TP;UET1137(TP) - Implantação de Obras de Engenharia Civil;(TP)
UET1138_S;UET1138(S) - Infraestruturas Hidráulicas e Recursos Hídricos;(S)
UET1138_P;UET1138(P) - Infraestruturas Hidráulicas e Recursos Hídricos;(P)
UET1138_TP;UET1138(TP) - Infraestruturas Hidráulicas e Recursos Hídricos;(TP)
UET1138_T;UET1138(T) - Infraestruturas Hidráulicas e Recursos Hídricos;(T)
UET1139_S;UET1139(S) - Ambiente e Recursos Naturais;(S)
UET1139_TP;UET1139(TP) - Ambiente e Recursos Naturais;(TP)
UET1140_P;UET1140(P) - Deteção Remota;(P)
UET1140_TP;UET1140(TP) - Deteção Remota;(TP)
UET1140_T;UET1140(T) - Deteção Remota;(T)
UET1141_P;UET1141(P) - Fotogrametria II;(P)
UET1141_TP;UET1141(TP) - Fotogrametria II;(TP)
UET1142_TC;UET1142(TC) - Topografia Aplicada;(TC)
UET1142_P;UET1142(P) - Topografia Aplicada;(P)
UET1142_TP;UET1142(TP) - Topografia Aplicada;(TP)
UET1143_P;UET1143(P) - Fotogrametria I;(P)
UET1143_TP;UET1143(TP) - Fotogrametria I;(TP)
UET1144_P;UET1144(P) - Urbanismo e Ordenamento do Território;(P)
UET1144_TP;UET1144(TP) - Urbanismo e Ordenamento do Território;(TP)
UET1144_T;UET1144(T) - Urbanismo e Ordenamento do Território;(T)
UET1145_P;UET1145(P) - Topografia II;(P)
UET1145_TP;UET1145(TP) - Topografia II;(TP)
UET1145_TC;UET1145(TC) - Topografia II;(TC)
UET1146_P;UET1146(P) - Hidráulica Geral;(P)
UET1146_TP;UET1146(TP) - Hidráulica Geral;(TP)
UET1146_T;UET1146(T) - Hidráulica Geral;(T)
UET1147_P;UET1147(P) - Topografia I;(P)
UET1147_TP;UET1147(TP) - Topografia I;(TP)
UET1147_T;UET1147(T) - Topografia I;(T)
UET1147_TC;UET1147(TC) - Topografia I;(TC)
UET1148_P;UET1148(P) - Elementos de Cartografia;(P)
UET1148_TP;UET1148(TP) - Elementos de Cartografia;(TP)
UET1149_P;UET1149(P) - Desenho Topográfico;(P)
UET1149_TP;UET1149(TP) - Desenho Topográfico;(TP)
UET1150_OT;UET1150(OT) - Design Gráfico II;DGrfII(OT)
UET1150_TP;UET1150(TP) - Design Gráfico II;DGrfII(TP)
UET1151_OT;UET1151(OT) - Multimédia e Sistemas de Autor II;MSsAII(OT)
UET1151_TP;UET1151(TP) - Multimédia e Sistemas de Autor II;MSsAII(TP)
UET1152_OT;UET1152(OT) - Bases de Dados;(OT)
UET1152_TP;UET1152(TP) - Bases de Dados;(TP)
UET1153_OT;UET1153(OT) - Comunicação e Edição Electrónica;(OT)
UET1153_TP;UET1153(TP) - Comunicação e Edição Electrónica;(TP)
UET1154_OT;UET1154(OT) - Captação e Edição de Áudio e Video I;(OT)
UET1154_TP;UET1154(TP) - Captação e Edição de Áudio e Video I;(TP)
UET1155_OT;UET1155(OT) - Design Gráfico I;(OT)
UET1155_TP;UET1155(TP) - Design Gráfico I;(TP)
UET1155_OT;UET1155(OT) - Design Gráfico I;(OT)
UET1155_TP;UET1155(TP) - Design Gráfico I;(TP)
UET1156_OT;UET1156(OT) - Multimédia e Sistemas de Autor I;(OT)
UET1156_TP;UET1156(TP) - Multimédia e Sistemas de Autor I;(TP)
UET1159_OT;UET1159(OT) - Aplicações Informáticas e Telemática;(OT)
UET1159_TP;UET1159(TP) - Aplicações Informáticas e Telemática;(TP)
UET1160_OT;UET1160(OT) - Introdução ao Design;IntDes(OT)
UET1160_TP;UET1160(TP) - Introdução ao Design;IntDes(TP)
UET1161_OT;UET1161(OT) - Fundamentos de Programação;FunPr(OT)
UET1161_TP;UET1161(TP) - Fundamentos de Programação;FunPr(TP)
UCEE1002_TP;UCEE1002(TP) - Matemática Elementar;(TP)
UCEE1007_TP;UCEE1007(TP) - Matemática;(TP)
UCEE1010_TP;UCEE1010(TP) - Métodos Estatísticos Aplicados;(TP)
UCEE1011_OT;UCEE1011(OT) - Matemática - Álgebra e Funções;(OT)
UCEE1011_TP;UCEE1011(TP) - Matemática - Álgebra e Funções;(TP)
UCEE1012_OT;UCEE1012(OT) - Matemática - Estatística e Probabilidades;(OT)
UCEE1012_TP;UCEE1012(TP) - Matemática - Estatística e Probabilidades;(TP)
UCEE1013_OT;UCEE1013(OT) - Matemática - Geometria;(OT)
UCEE1013_TP;UCEE1013(TP) - Matemática - Geometria;(TP)
UCEE1014_OT;UCEE1014(OT) - Matemática - Números e Cálculos;(OT)
UCEE1014_TP;UCEE1014(TP) - Matemática - Números e Cálculos;(TP)
UCEE1015_TP;UCEE1015(TP) - Matemática Discreta;(TP)
UCEE1016_TP;UCEE1016(TP) - Métodos Estatísticos Aplicados;(TP)
UCEE1017_TP;UCEE1017(TP) - Métodos Quantitativos;(TP)
UCEE1018_TP;UCEE1018(TP) - Bioestatística;(TP)
UCEE1018_T;UCEE1018(T) - Bioestatística;(T)
UCEE1019_OT;UCEE1019(OT) - Matemática Aplicada;(OT)
UCEE1019_TP;UCEE1019(TP) - Matemática Aplicada;(TP)
UCEE1019_T;UCEE1019(T) - Matemática Aplicada;(T)
UCEE1020_OT;UCEE1020(OT) - Estatística para Ciências Sociais;(OT)
UCEE1020_TP;UCEE1020(TP) - Estatística para Ciências Sociais;(TP)
UCEE1021_TC;UCEE1021(TC) - Análise de Dados;(TC)
UCEE1021_S;UCEE1021(S) - Análise de Dados;(S)
UCEE1021_OT;UCEE1021(OT) - Análise de Dados;(OT)
UCEE1021_TP;UCEE1021(TP) - Análise de Dados;(TP)
UCEE1022_OT;UCEE1022(OT) - Álgebra e Geometria Analítica;(OT)
UCEE1022_TP;UCEE1022(TP) - Álgebra e Geometria Analítica;(TP)
UCEE1022_T;UCEE1022(T) - Álgebra e Geometria Analítica;(T)
UCEE1024_OT;UCEE1024(OT) - Estatística para a Comunicação;(OT)
UCEE1024_TP;UCEE1024(TP) - Estatística para a Comunicação;(TP)
UTL1000_TP;UTL1000(TP) - Turismo de Montanha;(TP)
UCSC1105_OT;UCSC1105(OT) - Espaço e Opinião Pública - Opção A;(OT)
UCSC1105_TP;UCSC1105(TP) - Espaço e Opinião Pública - Opção A;(TP)
UCSC1106_OT;UCSC1106(OT) - Jornalismo Contemporâneo - Opção A;(OT)
UCSC1106_TP;UCSC1106(TP) - Jornalismo Contemporâneo - Opção A;(TP)
UCSC1107_OT;UCSC1107(OT) - Comunicação Social e Desporto - Opção A;(OT)
UCSC1107_TP;UCSC1107(TP) - Comunicação Social e Desporto - Opção A;(TP)
UCSC1108_OT;UCSC1108(OT) - Teoria e História das Relações Públicas;(OT)
UCSC1108_L;UCSC1108(L) - Teoria e História das Relações Públicas;(L)
UCSC1108_TP;UCSC1108(TP) - Teoria e História das Relações Públicas;(TP)
UCSC1109_OT;UCSC1109(OT) - Sociologia da Comunicação;(OT)
UCSC1109_TP;UCSC1109(TP) - Sociologia da Comunicação;(TP)
UCSC1110_OT;UCSC1110(OT) - Semiótica;Sem(OT)
UCSC1110_TP;UCSC1110(TP) - Semiótica;Sem(TP)
UCSC1111_OT;UCSC1111(OT) - História dos Media;HisMdi(OT)
UCSC1111_TP;UCSC1111(TP) - História dos Media;HisMdi(TP)
UEDU1000_TP;UEDU1000(TP) - Meio Ambiente de Montanha;(TP)
UEDU1001_E;UEDU1001(E) - Estágio;(E)
UEDU1002_TP;UEDU1002(TP) - Psicologia Social do Envelhecimento;(TP)
UEDU1003_TP;UEDU1003(TP) - Educação, Saúde e Envelhecimento;(TP)
UEDU1004_TP;UEDU1004(TP) - Biologia do Envelhecimento;(TP)
UEDU1027_OT;UEDU1027(OT) - Deontologia da Comunicação;(OT)
UEDU1027_TP;UEDU1027(TP) - Deontologia da Comunicação;(TP)
UEDU1031_OT;UEDU1031(OT) - Psicologia Social;PsiSoc(OT)
UEDU1031_TP;UEDU1031(TP) - Psicologia Social;PsiSoc(TP)
UEDU1039_P;UEDU1039(P) - Animação em Públicos com Necessidades Educativas Especiais;(P)
UEDU1039_TP;UEDU1039(TP) - Animação em Públicos com Necessidades Educativas Especiais;(TP)
UEDU1040_TP;UEDU1040(TP) - Psicologia do Desenvolvimento;(TP)
UEDU1042_TP;UEDU1042(TP) - Sociologia das Organizações Educativas;(TP)
UEDU1043_TP;UEDU1043(TP) - Psicologia do Desenvolvimento da Criança e do Adolescente;(TP)
UEDU1044_TP;UEDU1044(TP) - Prevenção de Comportamentos de Risco em Crianças e Jovens;(TP)
UEDU1045_TP;UEDU1045(TP) - Métodos e Técnicas de Intervenção Educativa;(TP)
UEDU1046_TP;UEDU1046(TP) - Formação Pessoal e Social;(TP)
UEDU1047_TP;UEDU1047(TP) - Ética e Comportamento Organizacional;(TP)
UEDU1048_TP;UEDU1048(TP) - Educação para a Saúde;(TP)
UEDU1049_TP;UEDU1049(TP) - Educação para a Multiculturalidade;(TP)
UEDU1050_TP;UEDU1050(TP) - Crianças e Jovens de Risco;(TP)
UEDU1051_TP;UEDU1051(TP) - Crianças e Jovens com Necessidades Especificas de Formação;(TP)
UEDU1052_TP;UEDU1052(TP) - Animação para a Infância e Juventude;(TP)
UEDU1053_TP;UEDU1053(TP) - Análise e Prática dos Contextos Profissionais;(TP)
UEDU1054_OT;UEDU1054(OT) - Investigação em Educação;(OT)
UEDU1054_TP;UEDU1054(TP) - Investigação em Educação;(TP)
UEDU1055_OT;UEDU1055(OT) - Seminário Interdisciplinar - Fundamentos de Relatório;(OT)
UEDU1055_TP;UEDU1055(TP) - Seminário Interdisciplinar - Fundamentos de Relatório;(TP)
UEDU1056_E;UEDU1056(E) - Prática de Ensino Supervisionada II - 1º CEB;(E)
UEDU1056_OT;UEDU1056(OT) - Prática de Ensino Supervisionada II - 1º CEB;(OT)
UEDU1057_OT;UEDU1057(OT) - Contextos e Processos Educativos na Educação Pré-escolar e no 1º CEB;(OT)
UEDU1057_TP;UEDU1057(TP) - Contextos e Processos Educativos na Educação Pré-escolar e no 1º CEB;(TP)
UEDU1060_OT;UEDU1060(OT) - Necessidades Educativas Especiais;(OT)
UEDU1060_TP;UEDU1060(TP) - Necessidades Educativas Especiais;(TP)
UEDU1061_E;UEDU1061(E) - Prática de Ensino Supervisionada I - Educação Pré-escolar;(E)
UEDU1061_OT;UEDU1061(OT) - Prática de Ensino Supervisionada I - Educação Pré-escolar;(OT)
UEDU1061_P;UEDU1061(P) - Prática de Ensino Supervisionada I - Educação Pré-escolar;(P)
UEDU1062_OT;UEDU1062(OT) - Recursos Didáticos na Educação Pré-escolar e 1º CEB;(OT)
UEDU1062_TP;UEDU1062(TP) - Recursos Didáticos na Educação Pré-escolar e 1º CEB;(TP)
UEDU1063_OT;UEDU1063(OT) - Didática do Estudo do Meio na Educação Pré-escolar e no 1º CEB;(OT)
UEDU1063_P;UEDU1063(P) - Didática do Estudo do Meio na Educação Pré-escolar e no 1º CEB;(P)
UEDU1063_TP;UEDU1063(TP) - Didática do Estudo do Meio na Educação Pré-escolar e no 1º CEB;(TP)
UEDU1064_TC;UEDU1064(TC) - Didática das Expressões na Educação Pré-escolar e no 1º CEB;(TC)
UEDU1064_OT;UEDU1064(OT) - Didática das Expressões na Educação Pré-escolar e no 1º CEB;(OT)
UEDU1064_TP;UEDU1064(TP) - Didática das Expressões na Educação Pré-escolar e no 1º CEB;(TP)
UEDU1065_OT;UEDU1065(OT) - Didática da Matemática na Educação Pré-escolar e no 1º CEB;(OT)
UEDU1065_TP;UEDU1065(TP) - Didática da Matemática na Educação Pré-escolar e no 1º CEB;(TP)
UEDU1066_OT;UEDU1066(OT) - Didática do Português na Educação Pré-escolar e no 1º CEB;(OT)
UEDU1066_TP;UEDU1066(TP) - Didática do Português na Educação Pré-escolar e no 1º CEB;(TP)
UEDU1067_OT;UEDU1067(OT) - Didática da Educação Infantil;(OT)
UEDU1067_TP;UEDU1067(TP) - Didática da Educação Infantil;(TP)
UEDU1068_OT;UEDU1068(OT) - Estudo do Meio na Educação Pré-escolar e no 1ºCEB;(OT)
UEDU1068_P;UEDU1068(P) - Estudo do Meio na Educação Pré-escolar e no 1ºCEB;(P)
UEDU1068_TP;UEDU1068(TP) - Estudo do Meio na Educação Pré-escolar e no 1ºCEB;(TP)
UEDU1069_TC;UEDU1069(TC) - Expressões na Educação Pré-escolar e nº 1º CEB;(TC)
UEDU1069_OT;UEDU1069(OT) - Expressões na Educação Pré-escolar e nº 1º CEB;(OT)
UEDU1069_TP;UEDU1069(TP) - Expressões na Educação Pré-escolar e nº 1º CEB;(TP)
UEDU1070_OT;UEDU1070(OT) - Matemática na Educação Pré-escolar e no 1º CEB;(OT)
UEDU1070_TP;UEDU1070(TP) - Matemática na Educação Pré-escolar e no 1º CEB;(TP)
UEDU1071_OT;UEDU1071(OT) - Português na Educação Pré-escolar e no 1º CEB;(OT)
UEDU1071_TP;UEDU1071(TP) - Português na Educação Pré-escolar e no 1º CEB;(TP)
UEDU1073_OT;UEDU1073(OT) - Educação Ambiental;(OT)
UEDU1073_TP;UEDU1073(TP) - Educação Ambiental;(TP)
UEDU1074_OT;UEDU1074(OT) - Práticas Experimentais em Ciências da Natureza;(OT)
UEDU1074_TP;UEDU1074(TP) - Práticas Experimentais em Ciências da Natureza;(TP)
UEDU1075_OT;UEDU1075(OT) - Educação para a Saúde;(OT)
UEDU1075_TP;UEDU1075(TP) - Educação para a Saúde;(TP)
UEDU1076_OT;UEDU1076(OT) - História da Matemática e da Educação Matemática;(OT)
UEDU1076_TP;UEDU1076(TP) - História da Matemática e da Educação Matemática;(TP)
UEDU1077_OT;UEDU1077(OT) - Linguagens de Programação na Educação;(OT)
UEDU1077_TP;UEDU1077(TP) - Linguagens de Programação na Educação;(TP)
UEDU1078_OT;UEDU1078(OT) - Medida e Medição;(OT)
UEDU1078_TP;UEDU1078(TP) - Medida e Medição;(TP)
UEDU1079_OT;UEDU1079(OT) - Construção e Exploração de Material Didático;(OT)
UEDU1079_TP;UEDU1079(TP) - Construção e Exploração de Material Didático;(TP)
UEDU1080_E;UEDU1080(E) - Iniciação à Prática Profissional II;(E)
UEDU1080_OT;UEDU1080(OT) - Iniciação à Prática Profissional II;(OT)
UEDU1080_P;UEDU1080(P) - Iniciação à Prática Profissional II;(P)
UEDU1081_OT;UEDU1081(OT) - Didática da Matemática;(OT)
UEDU1081_TP;UEDU1081(TP) - Didática da Matemática;(TP)
UEDU1082_OT;UEDU1082(OT) - Sociologia da Educação;(OT)
UEDU1082_TP;UEDU1082(TP) - Sociologia da Educação;(TP)
UEDU1083_OT;UEDU1083(OT) - Tecnologia na Educação Matemática;(OT)
UEDU1083_TP;UEDU1083(TP) - Tecnologia na Educação Matemática;(TP)
UEDU1084_E;UEDU1084(E) - Iniciação à Prática Profissional I;(E)
UEDU1084_OT;UEDU1084(OT) - Iniciação à Prática Profissional I;(OT)
UEDU1084_P;UEDU1084(P) - Iniciação à Prática Profissional I;(P)
UEDU1085_OT;UEDU1085(OT) - Biologia Humana;(OT)
UEDU1085_P;UEDU1085(P) - Biologia Humana;(P)
UEDU1085_TP;UEDU1085(TP) - Biologia Humana;(TP)
UEDU1086_OT;UEDU1086(OT) - Didática da Língua Portuguesa;(OT)
UEDU1086_T;UEDU1086(T) - Didática da Língua Portuguesa;(T)
UEDU1087_OT;UEDU1087(OT) - Didática das Expressões;(OT)
UEDU1087_P;UEDU1087(P) - Didática das Expressões;(P)
UEDU1087_TP;UEDU1087(TP) - Didática das Expressões;(TP)
UEDU1088_OT;UEDU1088(OT) - Didática do Estudo do Meio;(OT)
UEDU1088_P;UEDU1088(P) - Didática do Estudo do Meio;(P)
UEDU1088_TP;UEDU1088(TP) - Didática do Estudo do Meio;(TP)
UEDU1089_OT;UEDU1089(OT) - Formação Pessoal e Social;(OT)
UEDU1089_TP;UEDU1089(TP) - Formação Pessoal e Social;(TP)
UEDU1090_OT;UEDU1090(OT) - Tecnologia Educativa;(OT)
UEDU1090_TP;UEDU1090(TP) - Tecnologia Educativa;(TP)
UEDU1091_OT;UEDU1091(OT) - Ciências Naturais;(OT)
UEDU1091_P;UEDU1091(P) - Ciências Naturais;(P)
UEDU1091_TP;UEDU1091(TP) - Ciências Naturais;(TP)
UEDU1092_OT;UEDU1092(OT) - Teoria e Desenvolvimento Curricular;(OT)
UEDU1092_TP;UEDU1092(TP) - Teoria e Desenvolvimento Curricular;(TP)
UEDU1093_OT;UEDU1093(OT) - Metodologia da Investigação Educacional;(OT)
UEDU1093_TP;UEDU1093(TP) - Metodologia da Investigação Educacional;(TP)
UEDU1094_OT;UEDU1094(OT) - História e Filosofia da Educação;(OT)
UEDU1094_TP;UEDU1094(TP) - História e Filosofia da Educação;(TP)
UEDU1095_OT;UEDU1095(OT) - Psicologia do Desenvolvimento e da Aprendizagem;(OT)
UEDU1095_TP;UEDU1095(TP) - Psicologia do Desenvolvimento e da Aprendizagem;(TP)
UEDU1096_P;UEDU1096(P) - Animação de Idosos;(P)
UEDU1096_TP;UEDU1096(TP) - Animação de Idosos;(TP)
UEDU1097_TP;UEDU1097(TP) - Gerontologia Educacional;(TP)
UEDU1099_P;UEDU1099(P) - Modelos e Práticas de Educação de Adultos;(P)
UEDU1099_TP;UEDU1099(TP) - Modelos e Práticas de Educação de Adultos;(TP)
UEDU1100_TP;UEDU1100(TP) - Cidadania e Educação Social;(TP)
UEDU1101_P;UEDU1101(P) - Animação na Infância e Juventude;(P)
UEDU1101_TP;UEDU1101(TP) - Animação na Infância e Juventude;(TP)
UEDU1102_TP;UEDU1102(TP) - Psicologia do Desenvolvimento e da Aprendizagem;(TP)
UEDU1103_P;UEDU1103(P) - Animação e Intervenção Socioeducativa;AniSoc(P)
UEDU1103_TP;UEDU1103(TP) - Animação e Intervenção Socioeducativa;AniSoc(TP)
UEDU1104_TP;UEDU1104(TP) - Ética no Desporto;(TP)
UEDU1104_T;UEDU1104(T) - Ética no Desporto;(T)
UEDU1105_TP;UEDU1105(TP) - Educação para a Saúde;(TP)
UEDU1105_T;UEDU1105(T) - Educação para a Saúde;(T)
UEDU1106_OT;UEDU1106(OT) - Metodologia do Estudo e Investigação;(OT)
UEDU1106_T;UEDU1106(T) - Metodologia do Estudo e Investigação;(T)
UEDU1107_OT;UEDU1107(OT) - Psicologia da Saúde;(OT)
UEDU1107_TP;UEDU1107(TP) - Psicologia da Saúde;(TP)
UEDU1107_T;UEDU1107(T) - Psicologia da Saúde;(T)
UEDU1108_OT;UEDU1108(OT) - Psicologia da Saúde;(OT)
UEDU1108_L;UEDU1108(L) - Psicologia da Saúde;(L)
UEDU1108_TP;UEDU1108(TP) - Psicologia da Saúde;(TP)
UEDU1108_T;UEDU1108(T) - Psicologia da Saúde;(T)
UGE1008_TP;UGE1008(TP) - Empreendedorismo;(TP)
UGE1008_TP;UGE1008(TP) - Empreendedorismo;(TP)
UGE1015_OT;UGE1015(OT) - Responsabilidade Social e Voluntariado;(OT)
UGE1015_TP;UGE1015(TP) - Responsabilidade Social e Voluntariado;(TP)
UGE1016_OT;UGE1016(OT) - Relatórios Técnicos e Edição de Texto;(OT)
UGE1016_TP;UGE1016(TP) - Relatórios Técnicos e Edição de Texto;(TP)
UGE1017_OT;UGE1017(OT) - Gestão das Organizações;(OT)
UGE1017_TP;UGE1017(TP) - Gestão das Organizações;(TP)
UGE1018_OT;UGE1018(OT) - Gestão Internacional;(OT)
UGE1018_TP;UGE1018(TP) - Gestão Internacional;(TP)
UGE1020_OT;UGE1020(OT) - Modelos de Apoio à Decisão para a Gestão;(OT)
UGE1020_TP;UGE1020(TP) - Modelos de Apoio à Decisão para a Gestão;(TP)
UGE1021_OT;UGE1021(OT) - Controlo de Gestão;(OT)
UGE1021_TP;UGE1021(TP) - Controlo de Gestão;(TP)
UGE1023_OT;UGE1023(OT) - Estudos de Mercado;(OT)
UGE1023_TP;UGE1023(TP) - Estudos de Mercado;(TP)
UGE1024_OT;UGE1024(OT) - e-Government;(OT)
